"","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Last_Used","Cigarette_Curiosity","Cigarette_Try","Cigarette_Try_Next_Year","The_Real_Cost","Any_Tobacco_Craving","Attempt_Quitting_Tobacco","Are_Tobacco_Products_Harmful","E_Cig_Promotions_Internet","Tobacco_Promotions_Internet"
"13103",1,3,NA,NA,0,NA,NA,NA,2,NA,NA,3,3,3,1,NA,NA,3,3,2
"13104",1,3,2,NA,NA,4,3,3,2,NA,NA,4,4,4,1,NA,NA,1,5,5
"13105",2,4,1,3,3,NA,NA,NA,1,0,5,NA,NA,NA,2,2,1,2,4,3
"13106",1,4,2,NA,NA,4,3,4,2,NA,NA,4,4,4,1,NA,NA,2,3,3
"13107",2,4,1,2,0,NA,NA,NA,2,NA,NA,4,4,4,3,NA,NA,1,6,5
"13108",2,4,2,NA,NA,4,4,4,1,1,NA,NA,NA,NA,1,2,3,2,2,2
"13109",1,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"13110",2,4,2,NA,NA,4,2,4,2,NA,NA,2,4,4,1,NA,NA,1,6,4
"13111",1,4,1,2,0,NA,NA,NA,2,NA,NA,3,4,4,1,NA,NA,2,3,3
"13112",2,4,2,NA,NA,3,4,4,2,NA,NA,4,4,4,1,NA,NA,2,2,3
"13113",1,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,3,3
"13114",2,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,6
"13115",1,4,1,2,1,NA,NA,NA,1,0,5,NA,NA,NA,1,2,1,1,5,5
"13116",2,5,2,NA,NA,1,4,4,2,NA,NA,1,4,4,1,NA,NA,1,3,4
"13117",2,4,2,NA,NA,2,3,3,2,NA,NA,4,4,4,1,NA,NA,1,6,6
"13118",2,4,1,4,15,NA,NA,NA,2,NA,NA,4,4,4,2,2,4,3,3,3
"13119",1,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,2,2
"13120",2,4,2,NA,NA,2,4,4,2,NA,NA,3,3,4,3,NA,NA,2,3,3
"13121",2,4,NA,NA,0,NA,NA,NA,2,NA,NA,3,4,NA,3,NA,NA,3,2,2
"13122",2,4,1,1,0,NA,NA,NA,2,NA,NA,4,3,4,1,NA,NA,2,NA,1
"13123",2,4,2,NA,NA,2,4,4,2,NA,NA,4,4,4,3,NA,NA,1,6,3
"13124",1,4,1,3,0,NA,NA,NA,1,0,5,NA,NA,NA,1,NA,NA,2,3,3
"13125",2,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,3,4
"13126",2,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,6,4
"13127",2,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,3
"13128",1,4,2,NA,NA,1,2,3,1,0,6,NA,NA,NA,2,NA,NA,2,4,4
"13129",2,4,2,NA,NA,2,3,2,2,NA,NA,4,4,4,1,NA,NA,2,3,3
"13130",1,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,2
"13131",2,4,2,NA,NA,3,3,3,2,NA,NA,3,3,3,1,NA,NA,2,2,2
"13132",2,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,3,3
"13133",2,4,2,NA,NA,1,4,4,2,NA,NA,4,4,4,1,NA,NA,2,3,3
"13134",1,4,2,NA,NA,4,3,4,2,NA,NA,4,4,4,1,NA,NA,2,2,3
"13135",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,3,4,2
"13136",2,6,2,NA,NA,2,4,4,2,NA,NA,4,4,4,1,NA,NA,2,3,3
"13137",1,5,2,NA,NA,2,2,2,2,NA,NA,2,3,3,1,NA,NA,2,3,3
"13138",2,5,2,NA,NA,4,4,3,2,NA,NA,4,4,4,2,NA,NA,1,6,4
"13139",2,5,2,NA,NA,3,4,4,2,NA,NA,2,4,4,1,NA,NA,1,6,5
"13140",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,4,4
"13141",2,5,2,NA,NA,3,3,3,2,NA,NA,3,3,3,2,NA,NA,2,4,3
"13142",2,6,1,2,0,NA,NA,NA,1,0,NA,NA,NA,NA,1,NA,NA,2,4,3
"13143",1,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,2,2
"13144",2,5,1,5,8,NA,NA,NA,1,1,3,NA,NA,NA,1,1,1,NA,6,2
"13145",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,NA,NA,NA,2,NA,NA
"13146",1,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,2,5,NA,2,2
"13147",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,NA,NA,NA,NA,NA,2,1
"13148",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,5
"13149",2,5,2,NA,NA,2,3,3,2,NA,NA,3,4,4,3,NA,NA,2,2,2
"13150",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,NA,NA,NA,NA,NA,NA
"13151",1,5,2,NA,NA,3,3,4,2,NA,NA,3,4,4,2,NA,NA,1,3,3
"13152",2,5,1,1,0,NA,NA,NA,2,NA,NA,3,4,4,1,1,5,4,3,2
"13153",1,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,4,3,1
"13154",2,5,2,NA,NA,3,3,3,2,NA,NA,3,3,3,3,NA,NA,3,3,2
"13155",1,5,2,NA,NA,4,3,4,2,NA,NA,4,4,4,3,NA,NA,3,3,5
"13156",1,5,2,NA,NA,4,3,3,2,NA,NA,4,3,3,1,NA,NA,1,2,2
"13157",1,5,2,NA,NA,4,4,4,2,NA,NA,3,4,4,1,NA,NA,2,4,4
"13158",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,2,2,4
"13159",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,4,2,2
"13160",2,5,2,NA,NA,3,3,4,2,NA,NA,4,4,4,1,NA,NA,2,3,6
"13161",1,5,2,NA,NA,3,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,4
"13162",1,5,2,NA,NA,2,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,3
"13163",2,5,2,NA,NA,4,4,3,2,NA,NA,4,4,4,2,NA,NA,2,2,3
"13164",2,5,1,1,0,NA,NA,NA,1,0,6,NA,NA,NA,1,NA,NA,1,2,2
"13165",2,4,1,1,1,NA,NA,NA,2,NA,NA,4,4,4,1,2,1,2,4,3
"13166",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,3,3
"13167",2,5,2,NA,NA,2,4,4,2,NA,NA,2,4,4,1,NA,NA,3,3,2
"13168",1,5,2,NA,NA,1,2,4,2,NA,NA,1,3,3,1,NA,NA,2,4,5
"13169",1,5,2,NA,NA,4,3,4,2,NA,NA,4,4,4,1,NA,NA,1,4,3
"13170",1,5,NA,NA,0,NA,NA,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"13171",1,5,2,NA,NA,3,3,3,2,NA,NA,4,4,3,1,NA,NA,3,2,4
"13172",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,4
"13173",2,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,4
"13174",1,6,2,NA,NA,3,4,4,1,0,4,NA,NA,NA,1,NA,NA,3,3,3
"13175",1,6,2,NA,NA,3,3,3,2,NA,NA,3,3,3,3,NA,NA,2,3,3
"13176",2,6,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,2,2,4,2,5,6
"13177",2,6,1,2,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,2,3,4
"13178",2,6,2,NA,NA,3,3,3,2,NA,NA,4,3,3,1,NA,NA,1,4,4
"13179",2,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,2,5,4,4,NA
"13180",2,7,2,NA,NA,4,4,4,2,NA,NA,4,NA,4,3,NA,NA,4,6,6
"13181",2,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,3
"13182",1,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,2
"13183",2,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,2,2
"13184",1,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,3,5
"13185",2,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,2
"13186",1,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,5,4
"13187",2,6,2,NA,NA,3,3,3,2,NA,NA,4,4,4,1,NA,NA,2,4,3
"13188",2,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,2,3,3
"13189",2,6,1,1,2,NA,NA,NA,2,NA,NA,4,4,3,2,2,5,3,3,2
"13190",2,6,2,NA,NA,4,3,NA,2,NA,NA,4,4,4,1,NA,NA,NA,2,3
"13191",1,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,2,1,2,6,4
"13192",1,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,NA,2,1,NA,NA,NA
"13193",1,6,1,1,1,NA,NA,NA,2,NA,NA,4,4,4,2,2,NA,4,3,2
"13194",2,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,2,5,2,1,1
"13195",2,6,2,NA,NA,3,4,4,2,NA,NA,3,4,4,1,NA,NA,2,2,4
"13196",2,6,1,1,0,NA,NA,NA,2,NA,NA,2,4,4,1,NA,NA,2,2,2
"13197",1,7,2,NA,NA,4,4,4,1,0,6,NA,NA,NA,1,NA,NA,3,5,4
"13198",2,7,2,NA,NA,4,3,3,2,NA,NA,3,3,3,2,NA,NA,2,4,3
"13199",2,7,2,NA,NA,2,3,3,2,NA,NA,2,3,3,1,NA,NA,2,4,4
"13200",2,7,2,NA,NA,1,4,4,2,NA,NA,2,4,4,1,NA,NA,1,2,3
"13201",1,6,1,3,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,1,4,3
"13202",1,7,1,1,0,NA,NA,NA,1,0,5,NA,NA,NA,3,NA,NA,4,4,5
"13203",2,7,1,6,15,NA,NA,NA,1,18,2,NA,NA,NA,3,2,1,1,3,3
"13204",2,6,1,6,30,NA,NA,NA,2,NA,NA,4,4,4,2,2,5,2,6,6
"13205",2,7,2,NA,NA,4,4,NA,2,NA,NA,4,4,4,1,NA,NA,NA,1,1
"13206",1,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,2,4,4
"13207",1,7,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,3,3,4
"13208",1,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,5,4
"13209",1,7,2,NA,NA,4,2,3,1,0,6,NA,NA,NA,2,NA,NA,2,2,2
"13210",1,7,2,NA,NA,4,3,4,1,0,7,NA,NA,NA,1,NA,NA,1,3,2
"13211",2,7,1,2,0,NA,NA,NA,1,0,7,NA,NA,NA,1,NA,NA,1,4,5
"13212",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"13213",2,7,1,2,0,NA,NA,NA,1,0,5,NA,NA,NA,1,NA,NA,1,5,3
"13214",2,7,2,NA,NA,2,3,3,2,NA,NA,4,4,4,1,NA,NA,1,4,4
"13215",1,7,1,6,0,NA,NA,NA,1,0,5,NA,NA,NA,1,NA,NA,3,3,3
"13216",2,7,1,4,0,NA,NA,NA,1,0,6,NA,NA,NA,1,NA,NA,3,4,3
"13217",1,7,2,NA,NA,3,3,3,1,0,7,NA,NA,NA,2,NA,NA,2,3,4
"13218",1,5,2,NA,NA,3,3,3,2,NA,NA,3,4,4,1,NA,NA,1,3,3
"13219",2,7,2,NA,NA,4,3,4,2,NA,NA,3,3,4,2,NA,NA,2,4,5
"13220",2,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,4,4,5
"13221",1,5,2,NA,NA,2,3,3,2,NA,NA,2,3,3,1,NA,NA,2,2,2
"13222",2,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,3,3
"13223",2,6,2,NA,NA,3,3,3,2,NA,NA,4,4,4,1,NA,NA,2,3,3
"13224",1,7,1,2,5,NA,NA,NA,1,0,5,NA,NA,NA,NA,2,5,NA,NA,NA
"13225",1,7,1,2,0,NA,NA,NA,2,NA,NA,3,3,4,1,NA,NA,2,3,4
"13226",2,7,1,4,0,NA,NA,NA,1,0,7,NA,NA,NA,3,NA,NA,2,NA,NA
"13227",1,7,2,NA,NA,1,2,2,1,10,NA,NA,NA,NA,3,2,5,1,2,2
"13228",2,7,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,2,NA,NA,2,3,5
"13229",2,7,2,NA,NA,1,2,2,2,NA,NA,1,3,3,1,NA,NA,2,6,5
"13230",NA,7,1,2,0,NA,NA,NA,1,0,7,NA,NA,NA,2,NA,NA,1,3,NA
"13231",1,7,1,1,0,NA,NA,NA,1,0,6,NA,NA,NA,2,2,5,NA,NA,NA
"13232",2,7,2,NA,NA,4,4,4,1,0,7,NA,NA,NA,2,NA,NA,1,3,2
"13233",1,7,1,4,0,NA,NA,NA,1,4,2,NA,NA,NA,1,2,1,1,3,3
"13234",1,7,1,1,0,NA,NA,NA,1,0,6,NA,NA,NA,2,NA,NA,NA,NA,NA
"13235",1,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,NA,NA
"13236",2,1,2,NA,NA,4,4,4,2,NA,NA,3,4,4,3,NA,NA,4,4,5
"13237",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,5,3
"13238",2,1,2,NA,NA,2,3,4,2,NA,NA,4,3,4,1,NA,NA,2,3,3
"13239",2,1,2,NA,NA,3,4,4,2,NA,NA,4,4,4,1,NA,NA,2,4,3
"13240",2,1,2,NA,NA,3,4,4,2,NA,NA,4,4,4,3,NA,NA,1,2,2
"13241",1,1,2,NA,NA,4,3,4,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"13242",2,1,2,NA,NA,3,2,4,2,NA,NA,3,4,4,1,NA,NA,1,2,4
"13243",2,1,2,NA,NA,2,4,4,2,NA,NA,2,4,4,1,NA,NA,1,2,3
"13244",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,4
"13245",1,1,2,NA,NA,2,3,4,2,NA,NA,4,4,4,1,NA,NA,3,5,4
"13246",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,4
"13247",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,2,2,2
"13248",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,3,1,NA,NA,1,5,5
"13249",1,1,2,NA,NA,3,3,3,2,NA,NA,3,3,3,3,NA,NA,1,2,2
"13250",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,5
"13251",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,2
"13252",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,4,3
"13253",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,2,2
"13254",2,1,2,NA,NA,2,3,4,2,NA,NA,4,4,4,1,NA,NA,2,2,3
"13255",2,1,2,NA,NA,3,4,4,2,NA,NA,4,4,4,1,NA,NA,1,6,2
"13256",1,1,2,NA,NA,2,4,4,2,NA,NA,2,4,4,2,NA,NA,NA,2,2
"13257",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,4
"13258",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"13259",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,2
"13260",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,2,4
"13261",2,1,2,NA,NA,4,3,4,2,NA,NA,4,4,4,1,NA,NA,1,3,5
"13262",2,1,2,NA,NA,4,4,4,2,NA,NA,3,4,4,1,NA,NA,1,2,3
"13263",1,1,2,NA,NA,4,3,4,2,NA,NA,4,3,4,2,NA,NA,2,2,2
"13264",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,2,4
"13265",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,2,3,3
"13266",1,1,2,NA,NA,4,2,3,2,NA,NA,4,4,3,2,NA,NA,1,NA,4
"13267",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,6
"13268",1,1,2,NA,NA,4,3,4,2,NA,NA,4,4,4,1,NA,NA,2,4,4
"13269",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,2
"13270",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,4,4
"13271",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,2
"13272",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,3
"13273",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,5
"13274",2,1,2,NA,NA,3,4,4,2,NA,NA,4,4,4,2,NA,NA,2,2,3
"13275",2,1,2,NA,NA,4,4,3,2,NA,NA,2,4,4,1,NA,NA,1,2,3
"13276",2,1,NA,NA,0,NA,NA,NA,2,NA,NA,4,4,4,3,NA,NA,1,3,2
"13277",1,1,2,NA,NA,3,3,3,2,NA,NA,2,3,3,1,NA,NA,2,3,3
"13278",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,3
"13279",1,1,2,NA,NA,3,3,3,2,NA,NA,4,4,4,1,NA,NA,3,3,5
"13280",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,3,3
"13281",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,4,2,5
"13282",1,1,2,NA,NA,3,NA,2,1,0,6,NA,NA,NA,2,2,5,NA,1,5
"13283",2,1,2,NA,NA,1,3,2,2,NA,NA,1,3,2,2,NA,NA,2,6,6
"13284",2,1,2,NA,NA,3,4,4,2,NA,NA,3,4,4,1,NA,NA,1,4,3
"13285",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,3
"13286",2,1,2,NA,NA,3,4,4,2,NA,NA,2,4,4,2,NA,NA,1,2,3
"13287",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,3
"13288",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,2
"13289",1,1,2,NA,NA,3,4,4,2,NA,NA,3,4,4,NA,NA,NA,NA,NA,NA
"13290",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,2,2,2
"13291",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,3,2
"13292",2,1,2,NA,NA,4,4,4,2,NA,NA,3,4,4,3,NA,NA,1,2,2
"13293",2,1,2,NA,NA,2,4,4,2,NA,NA,4,4,4,1,NA,NA,2,4,4
"13294",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,NA,NA,NA,NA,3,4
"13295",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,2
"13296",2,1,1,1,0,NA,NA,NA,2,NA,NA,2,3,4,2,NA,NA,1,3,3
"13297",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"13298",2,1,2,NA,NA,3,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"13299",2,1,2,NA,NA,4,4,4,2,NA,NA,3,3,3,2,NA,NA,1,2,3
"13300",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"13301",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,3,3
"13302",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,2
"13303",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,2,2
"13304",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,3,4
"13305",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,4
"13306",1,1,2,NA,NA,3,4,4,2,NA,NA,4,4,4,3,NA,NA,2,4,3
"13307",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,4
"13308",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,3
"13309",2,2,2,NA,NA,1,4,3,2,NA,NA,4,3,4,2,NA,NA,1,3,3
"13310",1,2,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,1,5,5
"13311",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,5,4
"13312",2,2,2,NA,NA,4,4,3,2,NA,NA,4,4,4,2,NA,NA,2,4,3
"13313",2,3,1,1,0,NA,NA,NA,2,NA,NA,3,4,2,1,NA,NA,2,4,5
"13314",2,2,2,NA,NA,3,4,4,2,NA,NA,4,4,4,3,NA,NA,2,4,3
"13315",1,2,2,NA,NA,2,3,4,2,NA,NA,4,4,4,1,NA,NA,1,4,2
"13316",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,6,6
"13317",2,2,2,NA,NA,4,3,4,2,NA,NA,4,4,4,1,NA,NA,1,5,4
"13318",1,2,2,NA,NA,4,3,4,2,NA,NA,4,4,4,3,NA,NA,2,3,3
"13319",2,2,2,NA,NA,2,4,4,2,NA,NA,4,4,4,1,NA,NA,2,4,3
"13320",2,2,2,NA,NA,2,3,4,2,NA,NA,3,4,4,2,NA,NA,1,4,3
"13321",1,2,2,NA,NA,3,4,4,2,NA,NA,4,4,4,3,NA,NA,1,2,2
"13322",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,3,4
"13323",2,2,2,NA,NA,2,3,3,2,NA,NA,4,4,4,1,NA,NA,3,4,3
"13324",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,2,2,2
"13325",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,1,5
"13326",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"13327",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,2,2
"13328",1,2,2,NA,NA,4,4,3,2,NA,NA,4,4,4,1,NA,NA,1,4,3
"13329",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,2,2,4
"13330",NA,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,2
"13331",2,2,2,NA,NA,1,3,3,2,NA,NA,1,3,3,1,NA,NA,1,4,4
"13332",2,2,2,NA,NA,2,4,4,2,NA,NA,2,4,4,3,NA,NA,1,3,3
"13333",1,3,2,NA,NA,3,4,3,2,NA,NA,4,4,4,1,NA,NA,3,3,4
"13334",2,3,1,2,0,NA,NA,NA,2,NA,NA,4,4,4,3,NA,NA,2,4,3
"13335",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,6,6
"13336",2,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,5,4
"13337",2,3,2,NA,NA,3,4,4,2,NA,NA,3,4,4,1,NA,NA,1,3,4
"13338",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,3
"13339",2,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,2
"13340",1,3,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,2,2,2
"13341",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,3,3
"13342",1,3,2,NA,NA,3,4,4,2,NA,NA,3,4,4,1,NA,NA,1,3,3
"13343",1,3,2,NA,NA,2,4,4,1,0,7,NA,NA,NA,1,NA,NA,2,4,4
"13344",1,3,1,2,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,2,2,3
"13345",2,3,2,NA,NA,2,2,3,1,1,NA,NA,NA,NA,2,2,5,2,4,4
"13346",1,3,1,1,0,NA,NA,NA,2,NA,NA,3,4,4,1,NA,NA,2,4,4
"13347",1,3,2,NA,NA,4,4,4,2,NA,NA,2,4,4,1,NA,NA,1,2,6
"13348",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,2,2
"13349",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,2,2
"13350",2,3,2,NA,NA,2,3,3,2,NA,NA,4,3,3,3,NA,NA,2,5,4
"13351",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,3,3
"13352",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,2
"13353",2,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,2,3,4
"13354",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,6,4
"13355",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,2
"13356",2,3,2,NA,NA,2,3,3,2,NA,NA,2,3,3,1,NA,NA,2,3,3
"13357",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,3
"13358",2,1,2,NA,NA,3,3,4,2,NA,NA,4,4,4,3,NA,NA,1,6,6
"13359",2,1,2,NA,NA,2,3,2,1,1,NA,NA,NA,NA,1,1,1,1,5,4
"13360",1,1,2,NA,NA,3,4,4,2,NA,NA,4,3,4,1,NA,NA,2,5,5
"13361",2,1,2,NA,NA,2,3,3,2,NA,NA,2,3,3,2,NA,NA,NA,NA,NA
"13362",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,2
"13363",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,5
"13364",2,1,2,NA,NA,2,3,3,2,NA,NA,4,4,4,1,NA,NA,2,3,3
"13365",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,2
"13366",2,1,2,NA,NA,2,2,2,2,NA,NA,1,1,2,NA,NA,NA,3,2,2
"13367",1,1,1,2,12,NA,NA,NA,2,NA,NA,3,3,3,1,1,4,3,4,4
"13368",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,5,5
"13369",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,2,2,3
"13370",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,2
"13371",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,2
"13372",2,1,2,NA,NA,4,4,4,1,0,6,NA,NA,NA,3,NA,NA,1,4,3
"13373",1,1,2,NA,NA,NA,3,4,2,NA,NA,4,3,4,1,NA,NA,1,4,2
"13374",2,1,2,NA,NA,4,4,4,2,NA,NA,2,4,4,1,NA,NA,2,5,6
