"","Year","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Last_Used","Cigarette_Curiosity","Cigarette_Try","Cigarette_Try_Next_Year","The_Real_Cost","Any_Tobacco_Craving","Attempt_Quitting_Tobacco","Are_Tobacco_Products_Harmful","E_Cig_Promotions_Internet","Tobacco_Promotions_Internet"
"18487",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Most of the time","Sometimes"
"18488",2018,"F","11th","Yes","75","Last Year","Yes","Yes","Yes","Yes","3","Last Month","Yes","Yes","Yes","Yes","No","2","No","Sometimes","Never"
"18489",2018,"F","10th","Yes","100","Last Month","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","No","6","No","I do not use the internet","I do not use the internet"
"18490",2018,"F","10th","Yes","35","Last Month","Yes","Yes","Yes","Yes","3","Last Month","Yes","Yes","Yes","Yes","No","2","Yes","Rarely","Most of the time"
"18491",2018,"F","10th","Yes","7","Last Month","Yes","Yes","Yes","Yes","3","Last Month","Yes","Yes","No","Yes","Yes","5","Yes","Never","Never"
"18492",2018,"F","9th","Yes","75","Last Year","Yes","Yes","Yes","Yes","1","1-4 Years Ago","Yes","No","Yes","Yes","No","5","Yes","Most of the time","Most of the time"
"18493",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"18494",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"18495",2018,"M","10th","Yes","15","Last 6 Months","Yes","Yes","Yes","Yes","1","5 Years Ago","Yes","No","No","Not Sure","Yes","6","No","Sometimes","Sometimes"
"18496",2018,"M","10th","Yes","7","1-4 Years Ago","Yes","Yes","Yes","Yes","2","Last 6 Months","Yes","No","Yes","Yes","Yes","6","No","Rarely","Sometimes"
"18497",2018,"F","10th","Yes","15","Today","Yes","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Most of the time"
"18498",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Sometimes"
"18499",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","Yes","Yes","No","Yes","No","1","Yes","Rarely","Sometimes"
"18500",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","","Most of the time"
"18501",2018,"F","9th","Yes","15","Today","Yes","No","Yes","No","1","Today","Yes","No","No","","Yes","1","","",""
"18502",2018,"F","11th","Yes","100","1-4 Years Ago","Yes","Yes","Yes","Yes","4","Last Month","Yes","Yes","Yes","Yes","Yes","6","No","Rarely","Sometimes"
"18503",2018,"","9th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Always","Rarely"
"18504",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"18505",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","No","No","1","Yes","Sometimes","Sometimes"
"18506",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"18507",2018,"F","9th","Yes","75","Today","No","Yes","Yes","No","1","Today","Yes","Yes","Yes","Yes","No","1","Yes","Sometimes","Most of the time"
"18508",2018,"F","9th","Yes","15","Last 6 Months","Yes","No","Yes","Yes","1","Last Year","Yes","No","Yes","Yes","No","6","Yes","Sometimes","Rarely"
"18509",2018,"M","9th","Yes","75","Last Year","Yes","Yes","Yes","Yes","1","8","Yes","No","No","Yes","No","1","Yes","Rarely","I do not use the internet"
"18510",2018,"M","9th","Yes","7","5 Years Ago","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","No","3","Yes","Rarely","Sometimes"
"18511",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"18512",2018,"M","9th","Yes","75","1-4 Years Ago","Yes","Yes","Yes","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"18513",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"18514",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Always"
"18515",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Most of the time"
"18516",2018,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"18517",2018,"","","Yes","100","5 Years Ago","Yes","Yes","Yes","Yes","4","Last 7 Days","Yes","Yes","Yes","Yes","Yes","6","No","Always","Always"
"18518",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"18519",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"18520",2018,"M","9th","No","1","Today","No","No","No","Yes","1","8","Yes","No","No","Not Sure","No","1","No","I do not use the internet","Always"
"18521",2018,"F","11th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","3","Last 6 Months","Yes","Yes","Yes","Yes","Yes","6","No","Sometimes","Sometimes"
"18522",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Sometimes"
"18523",2018,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Rarely"
"18524",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","6","Yes","","Rarely"
"18525",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","6","No","Never","Rarely"
"18526",2018,"M","11th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Most of the time"
"18527",2018,"F","10th","Yes","75","Last Month","Yes","Yes","Yes","Yes","3","Last Year","Yes","Yes","Yes","Yes","Yes","6","No","Most of the time","Most of the time"
"18528",2018,"F","9th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Rarely"
"18529",2018,"","","No","","","No","No","No","No","","","No","No","No","","","","Yes","",""
"18530",2018,"F","10th","Yes","15","Today","Yes","No","Yes","Yes","1","1-4 Years Ago","Yes","No","No","Yes","No","1","No","Rarely","Rarely"
"18531",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Sometimes"
"18532",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"18533",2018,"F","12th","Yes","15","Today","Yes","Yes","Yes","Yes","2","Last Month","Yes","Yes","No","Yes","No","6","Yes","Never","Rarely"
"18534",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","I do not use the internet","Rarely"
"18535",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"18536",2018,"M","9th","Yes","75","Last Year","Yes","No","No","Yes","1","5 Years Ago","No","Yes","Yes","Not Sure","Yes","2","No","Rarely","Rarely"
"18537",2018,"F","11th","Yes","75","Last 7 Days","Yes","Yes","Yes","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Rarely"
"18538",2018,"M","9th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","2","Last 6 Months","Yes","No","Yes","No","Yes","3","Yes","Rarely","Rarely"
"18539",2018,"F","10th","Yes","7","1-4 Years Ago","Yes","Yes","Yes","Yes","5","Last Month","Yes","Yes","Yes","Yes","Yes","6","No","Rarely","Most of the time"
"18540",2018,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Sometimes"
"18541",2018,"M","12th","Yes","75","Today","Yes","No","No","Yes","2","Last Year","Yes","No","No","Yes","No","6","Yes","Never","Sometimes"
"18542",2018,"F","12th","Yes","100","5 Years Ago","Yes","Yes","Yes","Yes","2","Last Month","Yes","No","Yes","Yes","No","4","Yes","Sometimes","Sometimes"
"18543",2018,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Always"
"18544",2018,"M","12th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","1","1-4 Years Ago","Yes","No","No","Yes","No","6","No","Never","Rarely"
"18545",2018,"M","12th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Not Sure","No","1","No","Never","Never"
"18546",2018,"M","12th","Yes","35","Last Year","Yes","Yes","Yes","Yes","5","Last 7 Days","Yes","Yes","Yes","","No","4","","",""
"18547",2018,"M","12th","Yes","35","Today","Yes","No","Yes","Yes","2","Last 6 Months","Yes","Yes","Yes","Yes","Yes","6","Yes","Most of the time","Always"
"18548",2018,"M","12th","Yes","75","Last Year","Yes","Yes","Yes","Yes","3","Last Year","Yes","No","Yes","","No","6","","",""
"18549",2018,"M","12th","Yes","15","Today","Yes","Yes","Yes","Yes","1","Last Year","No","Yes","Yes","No","No","1","Yes","Never","Never"
"18550",2018,"F","12th","Yes","35","Today","Yes","No","No","Yes","1","1-4 Years Ago","Yes","No","No","Not Sure","No","1","Yes","Sometimes","Sometimes"
"18551",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Rarely"
"18552",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Sometimes"
"18553",2018,"F","8th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Never","Sometimes"
"18554",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","No","No","1","Yes","Never","Never"
"18555",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","","",""
"18556",2018,"M","8th","No","1","Today","Yes","No","No","Yes","1","5 Years Ago","Yes","No","No","No","No","1","Yes","Sometimes","Sometimes"
"18557",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Not Sure","No","1","Yes","Rarely","Rarely"
"18558",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Rarely"
"18559",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Never","Rarely"
"18560",2018,"F","8th","No","","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Rarely"
"18561",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"18562",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Rarely"
"18563",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Rarely"
"18564",2018,"F","8th","Yes","15","Today","Yes","No","No","Yes","1","8","No","No","No","Yes","Yes","6","No","Always","Always"
"18565",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","Yes","No","Yes","No","1","Yes","Always","Always"
"18566",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","6","No","Rarely","Never"
"18567",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Not Sure","No","1","Yes","Rarely","Sometimes"
"18568",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Sometimes"
"18569",2018,"M","8th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"18570",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Rarely"
"18571",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Sometimes"
"18572",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Rarely"
"18573",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Sometimes"
"18574",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Rarely"
"18575",2018,"","6th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Not Sure","No","1","No","Rarely","Rarely"
"18576",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Rarely"
"18577",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","No","No","1","Yes","Rarely","Rarely"
"18578",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Most of the time"
"18579",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","","Sometimes"
"18580",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Rarely"
"18581",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"18582",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","I do not use the internet","Rarely"
"18583",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"18584",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Rarely"
"18585",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"18586",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Rarely"
"18587",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","No","Never","Rarely"
"18588",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"18589",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"18590",2018,"M","6th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Rarely","Most of the time"
"18591",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","","No","1","Yes","Rarely","Sometimes"
"18592",2018,"M","6th","Yes","15","Last 7 Days","Yes","Yes","Yes","Yes","1","8","Yes","No","No","Yes","No","6","Yes","Sometimes","Sometimes"
"18593",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Not Sure","No","1","Yes","Rarely","Rarely"
"18594",2018,"F","6th","No","1","Today","No","Yes","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Never","Rarely"
"18595",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Sometimes"
"18596",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"18597",2018,"F","6th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","No","No","1","No","Never","Sometimes"
"18598",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"18599",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","","Rarely"
"18600",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","1","No","Rarely","Rarely"
"18601",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"18602",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","No","No","1","Yes","Rarely","Sometimes"
"18603",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"18604",2018,"F","8th","Yes","15","Today","Yes","No","No","Yes","1","1-4 Years Ago","Yes","No","No","Yes","No","2","Yes","Never","Sometimes"
"18605",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"18606",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Rarely"
"18607",2018,"F","8th","Yes","15","Today","Yes","Yes","Yes","Yes","1","5 Years Ago","Yes","No","No","Yes","No","6","Yes","Sometimes","Rarely"
"18608",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","I do not use the internet","I do not use the internet"
"18609",2018,"","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","I do not use the internet","I do not use the internet"
"18610",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Always"
"18611",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Rarely"
"18612",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"18613",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Never","Rarely"
"18614",2018,"M","8th","","","","","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Rarely"
"18615",2018,"F","8th","No","1","Today","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Rarely"
"18616",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","Yes","5","Yes","","Most of the time"
"18617",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Most of the time"
"18618",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"18619",2018,"F","8th","Yes","15","Today","Yes","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Rarely"
"18620",2018,"F","8th","Yes","35","Last Month","Yes","Yes","Yes","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Sometimes"
"18621",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"18622",2018,"M","8th","Yes","75","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Rarely"
"18623",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Most of the time"
"18624",2018,"F","8th","Yes","15","Today","Yes","Yes","","Yes","2","Last 6 Months","Yes","Yes","Yes","No","No","1","","",""
"18625",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","6","Yes","Rarely","Sometimes"
"18626",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","6","Yes","Most of the time","I do not use the internet"
"18627",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Rarely"
"18628",2018,"M","7th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","No","No","1","Yes","Rarely","Sometimes"
"18629",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"18630",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"18631",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"18632",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Sometimes","Rarely"
"18633",2018,"M","7th","No","1","Today","No","No","No","No","1","5 Years Ago","No","No","No","Yes","No","1","Yes","Rarely","Most of the time"
"18634",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"18635",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","","Sometimes"
"18636",2018,"F","7th","No","","","No","No","","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"18637",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Rarely"
"18638",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Most of the time"
"18639",2018,"M","7th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"18640",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Not Sure","No","1","Yes","Never","Rarely"
"18641",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Sometimes"
"18642",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Never"
"18643",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Never"
"18644",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Most of the time"
