"","Year","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Last_Used","Cigarette_Curiosity","Cigarette_Try","Any_Tobacco_Craving","E_Cig_Promotions_Internet"
"1845",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"1846",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"1847",2016,"M","6th","Yes","15","Today","","Yes","No","No","1","Today","Yes","Yes","Yes","Always"
"1848",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"1849",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"1850",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Most of the time"
"1851",2016,"F","6th","No","1","","Yes","No","No","No","1","Today","Yes","No","No","Sometimes"
"1852",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"1853",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"1854",2016,"F","6th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Rarely"
"1855",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"1856",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Most of the time"
"1857",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Never"
"1858",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"1859",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"1860",2016,"M","6th","No","1","Today","No","No","No","No","1","","No","No","No","Rarely"
"1861",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Always"
"1862",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","I do not use the internet"
"1863",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"1864",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"1865",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"1866",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"1867",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"1868",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"1869",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"1870",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"1871",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"1872",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"1873",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"1874",2016,"F","6th","No","1","Today","Yes","Yes","No","No","1","Today","Yes","Yes","No","Sometimes"
"1875",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Sometimes"
"1876",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"1877",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"1878",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"1879",2016,"M","9th","Yes","15","Today","Yes","No","Yes","Yes","8","5 Years Ago","Yes","Yes","Yes","Never"
"1880",2016,"M","9th","Yes","35","Last 7 Days","Yes","Yes","Yes","Yes","6","Today","No","No","",""
"1881",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Always"
"1882",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Always"
"1883",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","I do not use the internet"
"1884",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"1885",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","","No","No","I do not use the internet"
"1886",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","","No","No","I do not use the internet"
"1887",2016,"","","No","1","","","","","","","Today","","","","I do not use the internet"
"1888",2016,"M","9th","Yes","35","Last Year","Yes","Yes","Yes","Yes","2","Last Year","Yes","Yes","Yes","Never"
"1889",2016,"M","9th","Yes","1","Today","Yes","Yes","Yes","Yes","2","Today","Yes","Yes","No","Never"
"1890",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Always"
"1891",2016,"M","9th","No","1","Today","No","No","No","Yes","1","Today","No","Yes","No","Always"
"1892",2016,"F","9th","","","","","","","Yes","3","Today","*","No","",""
"1893",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"1894",2016,"M","9th","No","1","Today","No","No","No","Yes","","Today","No","","No","Most of the time"
"1895",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"1896",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"1897",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"1898",2016,"M","9th","Yes","75","","Yes","Yes","Yes","Yes","4","Last 7 Days","No","No","No","Always"
"1899",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No",""
"1900",2016,"F","9th","No","1","Today","No","No","No","Yes","","Today","No","No","No","I do not use the internet"
"1901",2016,"F","9th","No","1","Today","No","No","No","No","4","Last Month","No","No","No",""
"1902",2016,"F","9th","Yes","75","Last 7 Days","Yes","No","No","No","1","Today","No","No","No","Most of the time"
"1903",2016,"M","9th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Rarely"
"1904",2016,"M","9th","No","1","Today","No","No","No","Yes","2","Today","No","No","No","Sometimes"
"1905",2016,"M","9th","No","1","Today","No","No","No","Yes","2","Today","Yes","No","No","Sometimes"
"1906",2016,"M","9th","Yes","35","Today","Yes","No","Yes","No","1","Today","No","No","No","Rarely"
"1907",2016,"M","6th","","","","","","","No","","","","No","",""
"1908",2016,"M","9th","","","","","","","","","","","","",""
"1909",2016,"F","7th","","","","","","","Yes","6","Last Month","No","","",""
"1910",2016,"M","9th","No","75","Today","No","No","Yes","Yes","2","Today","Yes","No","No","I do not use the internet"
"1911",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","I do not use the internet"
"1912",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"1913",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"1914",2016,"M","9th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Rarely"
"1915",2016,"M","9th","No","1","Today","No","No","No","Yes","1","Today","Yes","No","","Most of the time"
"1916",2016,"F","9th","Yes","75","Today","Yes","No","No","Yes","2","Today","Yes","No","",""
"1917",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"1918",2016,"M","9th","Yes","15","Today","Yes","No","No","Yes","2","Today","Yes","No","","Most of the time"
"1919",2016,"M","9th","No","1","Today","No","No","No","No","8","Today","No","No","No","I do not use the internet"
"1920",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","Yes","Yes","No","Sometimes"
"1921",2016,"F","9th","Yes","75","Today","Yes","Yes","No","No","1","Today","No","No","No","Sometimes"
"1922",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"1923",2016,"F","11th","No","1","Today","No","No","Yes","Yes","2","Today","No","No","No","Rarely"
"1924",2016,"F","11th","No","1","Today","Yes","Yes","No","No","1","Today","Yes","Yes","No","Rarely"
"1925",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"1926",2016,"F","11th","","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"1927",2016,"F","11th","No","1","Today","No","","","No","1","Today","Yes","Yes","","Never"
"1928",2016,"M","11th","No","75","Last 7 Days","No","No","No","No","3","Last 7 Days","No","No","",""
"1929",2016,"F","11th","No","1","Today","No","No","No","Yes","5","Today","No","Yes","Yes","Sometimes"
"1930",2016,"F","11th","No","1","Today","No","No","No","Yes","5","Today","No","No","No","Sometimes"
"1931",2016,"F","11th","No","1","Today","No","No","No","Yes","5","Today","Yes","No","No","Sometimes"
"1932",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","I do not use the internet"
"1933",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","I do not use the internet"
"1934",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"1935",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"1936",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"1937",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"1938",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"1939",2016,"F","10th","No","1","Today","No","No","No","Yes","3","Today","No","No","No","Never"
"1940",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"1941",2016,"F","10th","Yes","75","Today","Yes","No","No","Yes","3","Today","Yes","No","No","Never"
"1942",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Rarely"
"1943",2016,"M","10th","Yes","15","Today","","No","No","No","1","Today","No","No","No","Sometimes"
"1944",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"1945",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Most of the time"
"1946",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"1947",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"1948",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Rarely"
"1949",2016,"M","10th","","","","","","","Yes","","","Yes","No","",""
"1950",2016,"M","10th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Rarely"
"1951",2016,"M","Unplaced","Yes","1","5 Years Ago","Yes","Yes","Yes","No","1","Today","No","No","Yes","Always"
"1952",2016,"M","Unplaced","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","8","5 Years Ago","Yes","Yes","Yes","Always"
"1953",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Always"
"1954",2016,"M","10th","No","7","5 Years Ago","No","No","No","No","8","5 Years Ago","No","No","No","Always"
"1955",2016,"M","10th","Yes","1","Today","No","No","Yes","No","1","Today","No","No","No","Most of the time"
"1956",2016,"M","10th","Yes","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"1957",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"1958",2016,"M","10th","No","","","","","","","1","","","","No","Never"
"1959",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Always"
"1960",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"1961",2016,"F","10th","","","","","","","Yes","2","Today","Yes","No","",""
"1962",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","I do not use the internet"
"1963",2016,"F","11th","No","1","Today","No","No","No","No","","","No","No","No","Sometimes"
"1964",2016,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"1965",2016,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No",""
"1966",2016,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"1967",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"1968",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"1969",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Always"
"1970",2016,"F","11th","Yes","75","Last 7 Days","Yes","No","No","Yes","","Today","Yes","No","No","Sometimes"
"1971",2016,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"1972",2016,"M","11th","","","","","","","Yes","4","Today","No","No","",""
"1973",2016,"F","11th","No","1","Today","Yes","No","No","Yes","5","Last 6 Months","Yes","Yes","Yes","Rarely"
"1974",2016,"M","11th","","75","Today","","","","","1","Today","","","","Never"
"1975",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","","No","No","I do not use the internet"
"1976",2016,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","I do not use the internet"
"1977",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"1978",2016,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","I do not use the internet"
"1979",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","I do not use the internet"
"1980",2016,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"1981",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Always"
"1982",2016,"M","11th","No","1","Today","Yes","No","No","Yes","7","Today","Yes","No","No","I do not use the internet"
"1983",2016,"F","11th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Rarely"
"1984",2016,"F","11th","No","1","Today","No","","No","No","1","Today","No","No","No","Most of the time"
"1985",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"1986",2016,"F","11th","Yes","7","Today","Yes","Yes","Yes","Yes","2","Today","Yes","No","No","I do not use the internet"
"1987",2016,"","7th","No","","","","","","Yes","7","1-4 Years Ago","","","",""
"1988",2016,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"1989",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","I do not use the internet"
"1990",2016,"M","11th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Never"
"1991",2016,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"1992",2016,"F","11th","No","1","Today","No","No","No","Yes","2","Today","Yes","No","No","Never"
"1993",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","I do not use the internet"
"1994",2016,"F","11th","Yes","15","Today","Yes","No","No","Yes","4","Today","No","No","No","Rarely"
"1995",2016,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"1996",2016,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"1997",2016,"F","12th","Yes","75","Today","No","Yes","No","Yes","6","Today","No","No","No","Most of the time"
"1998",2016,"M","12th","No","1","Today","No","No","No","No","2","Today","No","No","No","Most of the time"
"1999",2016,"F","12th","No","1","Today","No","No","No","Yes","6","Today","Yes","No","No","Never"
"2000",2016,"M","12th","No","15","Today","No","No","No","No","1","Today","No","No","No","Never"
"2001",2016,"M","12th","No","1","Today","No","No","No","Yes","2","Today","No","No","No","Rarely"
"2002",2016,"F","12th","Yes","1","Today","No","No","No","Yes","2","Today","Yes","No","No","Rarely"
"2003",2016,"M","12th","Yes","7","Today","Yes","Yes","Yes","Yes","5","Today","Yes","No","No","Most of the time"
"2004",2016,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"2005",2016,"F","12th","Yes","15","Today","No","No","No","Yes","2","Today","No","No","No","Sometimes"
"2006",2016,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"2007",2016,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"2008",2016,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"2009",2016,"F","12th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Never"
"2010",2016,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"2011",2016,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","I do not use the internet"
"2012",2016,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"2013",2016,"M","12th","No","1","Today","No","No","No","Yes","2","Today","Yes","Yes","No","Rarely"
